serial_number,average_time_between_service,avg_serv_costs,days_to_first_serv,installation_year,accessories,breakdown,inspection_maintenance,instruction,retrofit,transport_damages,welding,energy_type_electric,machine_size_102,machine_size_62,machine_size_61,machine_size_201,machine_size_202,machine_type_combi
979,361,340.430141,9,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
980,180,383.6842857,0,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
981,114,507.0020195,0,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
982,114,507.0020195,0,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
983,370,723.4196917,29,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
984,125,351.424,41,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
985,181,341.0112899,9,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
986,271,367.858,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
987,96,315.3076923,67,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
988,128,387.02,71,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
989,542,518.7066667,372,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
990,164,445.54125,64,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
991,157,636.300201,9,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
992,128,743.9087175,35,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
993,180,333.8614286,0,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
994,180,333.8614286,0,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
995,180,333.8614286,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
996,541,725.2224411,367,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
997,254,61.23607168,1,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
998,181,386.1085714,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
999,273,361.518,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1000,273,361.518,0,2015,0,0,0,0,2,0,0,1,0,0,0,0,0,0
1001,219,360.1633333,0,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1002,219,360.1633333,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1003,270,769.76,175,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1004,227,504.262,24,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1005,227,504.262,24,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1006,271,427.362,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1007,95,170.916,0,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1008,224,495.924,175,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1009,153,159.3833333,7,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1010,211,491.65,110,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1011,211,491.65,110,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1012,246,588.91,147,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1013,246,588.91,147,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1014,207,505.18,34,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1015,353,270.6633333,8,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1016,185,1108.216794,36,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1017,142,887.1846301,18,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1018,367,1029.661278,20,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1019,240,667.445,7,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1020,148,383.87375,314,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1021,153,897.7439208,48,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1022,154,742.4228571,220,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,154,742.4228571,220,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1024,242,595.9475,123,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1025,242,595.9475,123,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1026,439,59.5993116,642,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1027,238,986.0714131,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1028,18,204.778,0,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1029,131,465.4685714,65,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1030,131,465.4685714,65,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1031,178,1087.479297,144,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,178,1087.479297,144,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1033,170,735.7492198,111,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,170,735.7492198,111,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1035,240,408.0825,76,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1036,134,408.8442857,27,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1037,239,15.77479566,239,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1038,254,409.735,41,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1039,147,437.3316667,2,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1040,138,639.215682,218,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1041,326,429.9025,268,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1042,239,848.5906262,309,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1043,192,483.012,50,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1044,253,1608.920335,38,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1045,194,352.485,91,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1046,268,604.3425,92,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1047,264,549.68,98,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1048,160,363.4442857,225,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1049,152,428.9614286,4,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1050,152,428.9614286,4,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1051,243,585.3675,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1052,180,478.5766667,203,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1053,247,405.0525,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1054,245,591.8525,0,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1055,235,608.468,232,2015,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1056,235,608.468,232,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1057,161,168.362,9,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1058,197,568.8481384,58,2015,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1059,183,489.8629564,19,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1060,55,109.35,76,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1061,17,354.6333333,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1062,166,127.42,6,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1063,166,127.42,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1064,119,153,6,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1065,119,153,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1066,178,144.3333333,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1067,248,268.438557,30,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1068,248,268.438557,30,2016,0,0,0,0,2,0,0,1,0,0,0,0,0,0
1069,374,919.2561289,374,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1070,46,132.26,6,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1071,46,132.26,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1072,46,127.225,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1073,376,46.44934882,469,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1074,165,331.95,151,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1075,75,157,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1076,117,337.32,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1077,6,131.5,6,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1078,95,120.746,125,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1079,653,38.50761602,653,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1080,146,359.1833333,0,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1081,694,328.78,694,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1082,162,204.7346198,162,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1083,222,44.31719866,0,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1084,240,735.0047628,27,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1085,242,257.84,431,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1086,178,371.546,0,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1087,53,34.37451907,16,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1088,285,150.78,227,2018,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1089,336,1223.663426,336,2016,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1090,320,850.95,320,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1091,60,539.8442857,0,2017,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1092,99,307.71,63,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1093,142,323.0283862,233,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1094,121,413.5775,0,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1095,140,365.264,198,2016,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1096,106,543.9290788,101,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1097,22,44.36975845,24,2018,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1098,153,174.0681288,41,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1099,77,200.4333333,155,2017,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1100,97,583.501849,56,2015,0,0,0,2,0,0,0,1,1,0,0,0,0,0
1101,81,314.5627761,127,2015,0,0,2,0,0,0,0,1,1,0,0,0,0,0
1102,416,611.9436302,69,2015,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1103,407,921.896717,92,2015,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1104,416,413.4782653,575,2015,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1105,327,509.5007005,630,2015,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1106,433,469.7419411,383,2015,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1107,268,337.857901,21,2016,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1108,757,661.9759733,757,2016,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1109,91,366.1216945,81,2016,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1110,188,451.6544702,26,2016,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1111,189,674.1878136,157,2017,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1112,119,594.3320592,159,2017,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1113,130,353.9047099,83,2017,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1114,30,402.8009458,12,2018,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1115,56,535.870315,56,2018,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1116,83,657.68951,83,2018,0,2,0,0,0,0,0,1,1,0,0,0,0,0
1117,125,175.9675,280,2014,0,2,0,0,0,0,0,1,0,0,0,1,0,0
1118,115,34.99882465,82,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1119,307,30.92801575,0,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1120,517,220.95,164,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1121,453,39.29925483,453,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,1
1122,116,87,116,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1123,91,271.178,25,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1124,124,273.1,322,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1125,266,298.636,322,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1126,266,298.636,322,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1127,39,153.27,10,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1128,323,97.19333333,197,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1129,181,262.855,181,2018,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1130,244,193.5233333,181,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1131,244,193.5233333,181,2018,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1132,270,271.7229533,121,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1133,181,309.5242422,90,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1134,36,736.42,1,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1135,187,166.8766667,343,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1136,42,87.36,21,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1137,336,132.515,336,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1138,68,122.72,122,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1139,178,129.8555556,0,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1140,189,135.8133333,335,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1141,97,219.195,63,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1142,161,258.3,415,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1143,291,209.4166667,363,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1144,126,57.64,37,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1145,107,42.33666667,207,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1146,250,232.565,684,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1147,120,129.7033333,102,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1148,178,141.8380205,0,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1149,188,175.7533333,219,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1150,274,506.11,181,2014,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1151,214,134.91,214,2014,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1152,83,207.5,63,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1153,83,207.5,63,2018,0,0,0,0,2,0,0,1,0,0,1,0,0,0
1154,71,143.92,63,2018,0,0,0,0,2,0,0,1,0,0,1,0,0,0
1155,437,206.41,692,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1156,200,53.11333333,248,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1157,87,79.01634194,5,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1158,332,171.205,2,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1159,491,128.39,491,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1160,268,382.1237942,27,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1161,498,20.1911453,498,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1162,147,474.5278648,0,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1163,185,455.2446184,34,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1164,359,551.3485077,366,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1165,158,16.89773852,158,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1166,184,432.223786,24,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1167,144,481.4489447,10,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1168,274,525.1833861,29,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1169,274,525.1833861,29,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1170,271,536.6254463,208,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1171,241,650.4918057,77,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1172,241,650.4918057,77,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1173,216,429.8856147,28,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1174,180,727.4060003,87,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1175,95,160.38,0,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1176,95,181.244,0,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1177,95,181.244,0,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1178,913,202.625,913,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1179,224,1178.49505,224,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1180,121,152.5825,0,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1181,511,769.0434022,278,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1182,206,520.7344672,46,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1183,206,520.7344672,46,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1184,384,41.38862918,384,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1185,119,108.375,101,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1186,82,203.25,112,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1187,24,228.4925,50,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1188,143,43.84773637,18,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1189,373,249.52,423,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1190,358,973.4631041,367,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1191,180,790.3433224,0,2015,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1192,180,790.3433224,0,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1193,155,534.7055442,61,2015,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1194,776,42.2441202,776,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1195,122,113.8115294,57,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1196,51,97.26721477,69,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1197,177,142.1500223,177,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1198,7,109.386329,7,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1199,16,143.75,16,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1200,147,235.4933333,260,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1201,154,197.19,260,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1202,333,76.30333333,277,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1203,246,106.7425078,135,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1204,4,98.54179883,4,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1205,17,339.2133333,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1206,17,129,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1207,76,359.5466667,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1208,178,147.44,6,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1209,178,147.44,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1210,126,134.16,6,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1211,121,474.0318173,113,2016,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1212,121,474.0318173,113,2016,0,0,0,0,2,0,0,1,0,0,1,0,0,0
1213,102,129.25,6,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1214,102,129.25,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1215,10,121.4025,31,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1216,17,130.6666667,6,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1217,17,130.6666667,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1218,75,157,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1219,203,462.505346,22,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1220,6,131,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1221,6,131,6,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1222,187,460.6558742,34,2016,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1223,145,326.2383333,0,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1224,145,326.2383333,0,2016,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1225,238,527.6854923,361,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1226,238,527.6854923,361,2016,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1227,359,74.58812163,25,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1228,216,45.29344775,216,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1229,331,534.5333333,89,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1230,196,38.41374133,71,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1231,77,46.33014455,77,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1232,114,93.10333333,228,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1233,98,219.4916667,0,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1234,98,219.4916667,0,2018,0,0,0,0,2,0,0,1,0,0,1,0,0,0
1235,5,221.096,0,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1236,0,51.86837563,0,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1237,108,170.3936298,152,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1238,120,104.3108579,241,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1239,44,103.2754869,44,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1240,515,120.7032143,515,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1241,28,93.06867342,25,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1242,55,111.035681,1,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1243,214,619.9065994,41,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1244,136,375.2773864,224,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1245,15,93.03827916,15,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1246,196,410.5758321,6,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1247,197,119.5277528,7,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1248,459,277.18168,459,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1249,32,271.1465342,32,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1250,79,121.3499696,67,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1251,80,124.7673327,80,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1252,84,267.5236686,114,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1253,78,194.6860203,144,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1254,118,564.6859877,266,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1255,96,221.9453928,85,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1256,118,277.7607529,84,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1257,36,238.4612874,13,2017,0,0,2,0,0,0,0,1,0,0,1,0,0,0
1258,135,509.9557377,57,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1259,116,549.2813132,327,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1260,92,120.055,92,2016,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1261,150,30.71333333,97,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1262,11,114.2675307,1,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1263,9,160.5703045,14,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1264,45,96.70790725,90,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1265,8,460.3766667,13,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1266,45,93.10204622,83,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1267,193,155.5703644,2,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1268,84,217.6880798,91,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1269,85,145.9466623,124,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1270,14,153.5402549,0,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1271,45,94.32996761,13,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1272,197,375.3656475,26,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1273,184,91.67521122,28,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1274,80,88.99908505,80,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1275,87,90.47231406,70,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1276,81,101.2866673,13,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1277,52,432.5520323,102,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1278,111,93.83610265,215,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1279,20,207.7705615,25,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1280,39,134.0796467,78,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1281,124,165.6825,28,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1282,124,165.6825,28,2017,0,0,0,0,2,0,0,1,0,0,1,0,0,0
1283,93,253.2166667,21,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1284,155,145.4566667,293,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1285,335,204.75,335,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1286,42,205.9066667,25,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1287,5,203.110814,10,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1288,55,93.22913325,110,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1289,108,157.8766667,216,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1290,46,183.96073,78,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1291,26,185.48,26,2017,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1292,29,97.5,29,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1293,26,178.25,27,2018,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1294,568,535.882086,595,2015,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1295,82,401.6141808,14,2015,0,0,2,0,0,0,0,1,0,1,0,0,0,0
1296,294,625.8272323,156,2015,0,0,2,0,0,0,0,1,0,1,0,0,0,0
1297,325,911.8222649,156,2015,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1298,425,1018.173562,414,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1299,425,684.0789197,317,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
